     -4.4000000      0.0261417      0.0261417
     -4.3600000      0.0273344      0.0273344
     -4.3200000      0.0286166      0.0286166
     -4.2800000      0.0299975      0.0299975
     -4.2400000      0.0314876      0.0314876
     -4.2000000      0.0330987      0.0330987
     -4.1600000      0.0348441      0.0348441
     -4.1200000      0.0367391      0.0367391
     -4.0800000      0.0388007      0.0388007
     -4.0400000      0.0410484      0.0410484
     -4.0000000      0.0435042      0.0435042
     -3.9600000      0.0461931      0.0461931
     -3.9200000      0.0491430      0.0491430
     -3.8800000      0.0523854      0.0523854
     -3.8400000      0.0559551      0.0559551
     -3.8000000      0.0598905      0.0598905
     -3.7600000      0.0642329      0.0642329
     -3.7200000      0.0690257      0.0690257
     -3.6800000      0.0743119      0.0743119
     -3.6400000      0.0801314      0.0801314
     -3.6000000      0.0865150      0.0865150
     -3.5600000      0.0934761      0.0934761
     -3.5200000      0.1009980      0.1009980
     -3.4800000      0.1090165      0.1090165
     -3.4400000      0.1173977      0.1173977
     -3.4000000      0.1259125      0.1259125
     -3.3600000      0.1342130      0.1342130
     -3.3200000      0.1418219      0.1418219
     -3.2800000      0.1481489      0.1481489
     -3.2400000      0.1525504      0.1525504
     -3.2000000      0.1544371      0.1544371
     -3.1600000      0.1534102      0.1534102
     -3.1200000      0.1493806      0.1493806
     -3.0800000      0.1426167      0.1426167
     -3.0400000      0.1336918      0.1336918
     -3.0000000      0.1233522      0.1233522
     -2.9600000      0.1123622      0.1123622
     -2.9200000      0.1013811      0.1013811
     -2.8800000      0.0909003      0.0909003
     -2.8400000      0.0812345      0.0812345
     -2.8000000      0.0725476      0.0725476
     -2.7600000      0.0648920      0.0648920
     -2.7200000      0.0582463      0.0582463
     -2.6800000      0.0525466      0.0525466
     -2.6400000      0.0477084      0.0477084
     -2.6000000      0.0436411      0.0436411
     -2.5600000      0.0402563      0.0402563
     -2.5200000      0.0374728      0.0374728
     -2.4800000      0.0352183      0.0352183
     -2.4400000      0.0334301      0.0334301
     -2.4000000      0.0320550      0.0320550
     -2.3600000      0.0310481      0.0310481
     -2.3200000      0.0303724      0.0303724
     -2.2800000      0.0299977      0.0299977
     -2.2400000      0.0298998      0.0298998
     -2.2000000      0.0300595      0.0300595
     -2.1600000      0.0304624      0.0304624
     -2.1200000      0.0310982      0.0310982
     -2.0800000      0.0319598      0.0319598
     -2.0400000      0.0330436      0.0330436
     -2.0000000      0.0343489      0.0343489
     -1.9600000      0.0358774      0.0358774
     -1.9200000      0.0376335      0.0376335
     -1.8800000      0.0396238      0.0396238
     -1.8400000      0.0418570      0.0418570
     -1.8000000      0.0443438      0.0443438
     -1.7600000      0.0470969      0.0470969
     -1.7200000      0.0501306      0.0501306
     -1.6800000      0.0534610      0.0534610
     -1.6400000      0.0571053      0.0571053
     -1.6000000      0.0610817      0.0610817
     -1.5600000      0.0654092      0.0654092
     -1.5200000      0.0701066      0.0701066
     -1.4800000      0.0751923      0.0751923
     -1.4400000      0.0806827      0.0806827
     -1.4000000      0.0865915      0.0865915
     -1.3600000      0.0929282      0.0929282
     -1.3200000      0.0996959      0.0996959
     -1.2800000      0.1068892      0.1068892
     -1.2400000      0.1144922      0.1144922
     -1.2000000      0.1224753      0.1224753
     -1.1600000      0.1307926      0.1307926
     -1.1200000      0.1393792      0.1393792
     -1.0800000      0.1481494      0.1481494
     -1.0400000      0.1569951      0.1569951
     -1.0000000      0.1657861      0.1657861
     -0.9600000      0.1743721      0.1743721
     -0.9200000      0.1825872      0.1825872
     -0.8800000      0.1902561      0.1902561
     -0.8400000      0.1972033      0.1972033
     -0.8000000      0.2032633      0.2032633
     -0.7600000      0.2082918      0.2082918
     -0.7200000      0.2121752      0.2121752
     -0.6800000      0.2148394      0.2148394
     -0.6400000      0.2162541      0.2162541
     -0.6000000      0.2164339      0.2164339
     -0.5600000      0.2154353      0.2154353
     -0.5200000      0.2133504      0.2133504
     -0.4800000      0.2102988      0.2102988
     -0.4400000      0.2064176      0.2064176
     -0.4000000      0.2018520      0.2018520
     -0.3600000      0.1967478      0.1967478
     -0.3200000      0.1912437      0.1912437
     -0.2800000      0.1854672      0.1854672
     -0.2400000      0.1795314      0.1795314
     -0.2000000      0.1735334      0.1735334
     -0.1600000      0.1675547      0.1675547
     -0.1200000      0.1616612      0.1616612
     -0.0800000      0.1559051      0.1559051
     -0.0400000      0.1503262      0.1503262
      0.0000000      0.1449537      0.1449537
      0.0400000      0.1398082      0.1398082
      0.0800000      0.1349028      0.1349028
      0.1200000      0.1302451      0.1302451
      0.1600000      0.1258378      0.1258378
      0.2000000      0.1216804      0.1216804
      0.2400000      0.1177698      0.1177698
      0.2800000      0.1141009      0.1141009
      0.3200000      0.1106677      0.1106677
      0.3600000      0.1074631      0.1074631
      0.4000000      0.1044797      0.1044797
      0.4400000      0.1017102      0.1017102
      0.4800000      0.0991473      0.0991473
      0.5200000      0.0967841      0.0967841
      0.5600000      0.0946143      0.0946143
      0.6000000      0.0926320      0.0926320
      0.6400000      0.0908323      0.0908323
      0.6800000      0.0892109      0.0892109
      0.7200000      0.0877644      0.0877644
      0.7600000      0.0864905      0.0864905
      0.8000000      0.0853877      0.0853877
      0.8400000      0.0844557      0.0844557
      0.8800000      0.0836952      0.0836952
      0.9200000      0.0831084      0.0831084
      0.9600000      0.0826985      0.0826985
      1.0000000      0.0824703      0.0824703
      1.0400000      0.0824300      0.0824300
      1.0800000      0.0825851      0.0825851
      1.1200000      0.0829452      0.0829452
      1.1600000      0.0835212      0.0835212
      1.2000000      0.0843255      0.0843255
      1.2400000      0.0853723      0.0853723
      1.2800000      0.0866766      0.0866766
      1.3200000      0.0882543      0.0882543
      1.3600000      0.0901206      0.0901206
      1.4000000      0.0922891      0.0922891
      1.4400000      0.0947693      0.0947693
      1.4800000      0.0975631      0.0975631
      1.5200000      0.1006603      0.1006603
      1.5600000      0.1040324      0.1040324
      1.6000000      0.1076243      0.1076243
      1.6400000      0.1113455      0.1113455
      1.6800000      0.1150606      0.1150606
      1.7200000      0.1185830      0.1185830
      1.7600000      0.1216751      0.1216751
      1.8000000      0.1240605      0.1240605
      1.8400000      0.1254514      0.1254514
      1.8800000      0.1255929      0.1255929
      1.9200000      0.1243136      0.1243136
      1.9600000      0.1215699      0.1215699
      2.0000000      0.1174651      0.1174651
      2.0400000      0.1122341      0.1122341
      2.0800000      0.1061982      0.1061982
      2.1200000      0.0997068      0.0997068
      2.1600000      0.0930842      0.0930842
      2.2000000      0.0865947      0.0865947
      2.2400000      0.0804289      0.0804289
      2.2800000      0.0747063      0.0747063
      2.3200000      0.0694874      0.0694874
      2.3600000      0.0647887      0.0647887
      2.4000000      0.0605973      0.0605973
      2.4400000      0.0568824      0.0568824
      2.4800000      0.0536039      0.0536039
      2.5200000      0.0507183      0.0507183
      2.5600000      0.0481823      0.0481823
      2.6000000      0.0459551      0.0459551
      2.6400000      0.0439993      0.0439993
      2.6800000      0.0422814      0.0422814
      2.7200000      0.0407720      0.0407720
      2.7600000      0.0394452      0.0394452
      2.8000000      0.0382786      0.0382786
      2.8400000      0.0372529      0.0372529
      2.8800000      0.0363512      0.0363512
      2.9200000      0.0355592      0.0355592
      2.9600000      0.0348644      0.0348644
      3.0000000      0.0342562      0.0342562
      3.0400000      0.0337254      0.0337254
      3.0800000      0.0332639      0.0332639
      3.1200000      0.0328650      0.0328650
